2023-02-13 13:23:51,487 - INFO - 423
2023-02-13 13:23:52,489 - INFO - 424
2023-02-13 13:23:53,490 - INFO - 425
2023-02-13 13:23:54,491 - INFO - 426
2023-02-13 13:23:55,493 - INFO - 427
2023-02-13 13:23:56,494 - INFO - 428
2023-02-13 13:23:57,495 - INFO - 429
2023-02-13 13:23:58,497 - INFO - 430
2023-02-13 13:23:59,498 - INFO - 431
2023-02-13 13:24:00,500 - INFO - 432
2023-02-13 13:24:01,501 - INFO - 433
2023-02-13 13:24:02,502 - INFO - 434
2023-02-13 13:24:03,503 - INFO - 435
2023-02-13 13:24:04,505 - INFO - 436
2023-02-13 13:24:05,506 - INFO - 437
2023-02-13 13:24:06,507 - INFO - 438
2023-02-13 13:24:07,509 - INFO - 439
2023-02-13 13:24:08,510 - INFO - 440
2023-02-13 13:24:09,511 - INFO - 441
2023-02-13 13:24:10,513 - INFO - 442
2023-02-13 13:24:11,514 - INFO - 443
2023-02-13 13:24:12,515 - INFO - 444
2023-02-13 13:24:13,517 - INFO - 445
2023-02-13 13:24:14,518 - INFO - 446
2023-02-13 13:24:15,519 - INFO - 447
2023-02-13 13:24:16,520 - INFO - 448
2023-02-13 13:24:17,521 - INFO - 449
2023-02-13 13:24:18,523 - INFO - 450
2023-02-13 13:24:19,523 - INFO - 451
2023-02-13 13:24:20,525 - INFO - 452
2023-02-13 13:24:21,526 - INFO - 453
2023-02-13 13:24:22,527 - INFO - 454
2023-02-13 13:24:23,529 - INFO - 455
2023-02-13 13:24:24,530 - INFO - 456
2023-02-13 13:24:25,531 - INFO - 457
2023-02-13 13:24:26,533 - INFO - 458
2023-02-13 13:24:27,534 - INFO - 459
2023-02-13 13:24:28,535 - INFO - 460
2023-02-13 13:24:29,537 - INFO - 461
2023-02-13 13:24:30,538 - INFO - 462
2023-02-13 13:24:31,540 - INFO - 463
2023-02-13 13:24:32,541 - INFO - 464
2023-02-13 13:24:33,541 - INFO - 465
2023-02-13 13:24:34,543 - INFO - 466
2023-02-13 13:24:35,543 - INFO - 467
2023-02-13 13:24:36,545 - INFO - 468
2023-02-13 13:24:37,546 - INFO - 469
2023-02-13 13:24:38,547 - INFO - 470
2023-02-13 13:24:39,549 - INFO - 471
2023-02-13 13:24:40,550 - INFO - 472
